c_star,candidate_token,clean_count,delta_g,delta_g_ref_minus_src_prefix,delta_g_ref_minus_src_utt,drop_edge_runs_for_g,edge_runs_dropped,fetch_index,g_domain_valid,g_ref,g_ref_status,g_src_prefix_mean,g_src_status,g_src_utt,pair_id,prompt_ref_len_sec,prompt_speech_ratio,ref_item_name,ref_len_valid,ref_spk,same_speaker_reference,same_speaker_target,same_text_reference,same_text_target,speech_ratio_valid,split,src_item_name,src_spk,support_count,support_domain_valid,support_fraction,support_seed_count,tgt_item_name,tgt_spk,zbar_sp_star
0.3297837972640991,71,8.0,0.235001802444458,1.588912308216095,0.235001802444458,1,2.0,1,1,1.8444397449493408,ok,0.25552743673324585,ok,1.6094379425048828,1,3.0799999237060547,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0010,aba,6.0,1.0,0.4000000059604645,8.0,bdl_train_arctic_a0010,bdl,1.8245491981506348
0.2821286916732788,71,8.0,0.2826569080352783,1.6365674138069153,0.2826569080352783,3,6.0,1,1,1.8920948505401611,ok,0.25552743673324585,ok,1.6094379425048828,1,3.0799999237060547,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0010,aba,2.0,1.0,0.13333334028720856,8.0,bdl_train_arctic_a0010,bdl,1.8245491981506348
-1.814760684967041,72,3.0,2.3795461654663086,3.7334566712379456,2.3795461654663086,1,2.0,1,1,3.9889841079711914,ok,0.25552743673324585,ok,1.6094379425048828,1,3.559999942779541,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0010,aba,1.0,1.0,0.0625,3.0,bdl_train_arctic_a0010,bdl,1.8245491981506348
-1.3521370887756348,72,3.0,1.9169225692749023,3.2708330750465393,1.9169225692749023,3,0.0,1,1,3.526360511779785,ok,0.25552743673324585,ok,1.6094379425048828,1,3.559999942779541,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0010,aba,3.0,1.0,0.1875,3.0,bdl_train_arctic_a0010,bdl,1.8245491981506348
-0.7161483764648438,63,3.0,1.2809338569641113,2.6348443627357483,1.2809338569641113,1,2.0,1,1,2.890371799468994,ok,0.25552743673324585,ok,1.6094379425048828,1,3.5799999237060547,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0010,aba,1.0,1.0,0.06666667014360428,3.0,bdl_train_arctic_a0010,bdl,1.8245491981506348
1.4810763597488403,63,3.0,-0.9162907600402832,0.43761974573135376,-0.9162907600402832,3,0.0,1,1,0.6931471824645996,ok,0.25552743673324585,ok,1.6094379425048828,1,3.5799999237060547,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0010,aba,3.0,1.0,0.20000000298023224,3.0,bdl_train_arctic_a0010,bdl,1.8245491981506348
-1.112267255783081,57,0.0,0.4236489534378052,1.0792019367218018,0.4236489534378052,1,2.0,2,0,1.6661022901535034,ok,0.5869003534317017,ok,1.2424533367156982,2,3.640000104904175,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0011,aba,12.0,1.0,0.8571428656578064,14.0,bdl_train_arctic_a0011,bdl,0.0
-0.8324593305587769,57,0.0,0.14384102821350098,0.7993940114974976,0.14384102821350098,3,6.0,2,0,1.3862943649291992,ok,0.5869003534317017,ok,1.2424533367156982,2,3.640000104904175,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0011,aba,8.0,1.0,0.5714285969734192,14.0,bdl_train_arctic_a0011,bdl,0.0
-1.2906047105789185,71,8.0,0.6019864082336426,1.2575393915176392,0.6019864082336426,1,2.0,2,1,1.8444397449493408,ok,0.5869003534317017,ok,1.2424533367156982,2,3.0799999237060547,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0011,aba,6.0,1.0,0.4000000059604645,8.0,bdl_train_arctic_a0011,bdl,0.0
-1.3382598161697388,71,8.0,0.6496415138244629,1.3051944971084595,0.6496415138244629,3,6.0,2,1,1.8920948505401611,ok,0.5869003534317017,ok,1.2424533367156982,2,3.0799999237060547,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0011,aba,2.0,1.0,0.13333334028720856,8.0,bdl_train_arctic_a0011,bdl,0.0
-3.4351491928100586,72,3.0,2.746530771255493,3.4020837545394897,2.746530771255493,1,2.0,2,1,3.9889841079711914,ok,0.5869003534317017,ok,1.2424533367156982,2,3.559999942779541,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0011,aba,1.0,1.0,0.0625,3.0,bdl_train_arctic_a0011,bdl,0.0
-2.9725255966186523,72,3.0,2.283907175064087,2.9394601583480835,2.283907175064087,3,0.0,2,1,3.526360511779785,ok,0.5869003534317017,ok,1.2424533367156982,2,3.559999942779541,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0011,aba,3.0,1.0,0.1875,3.0,bdl_train_arctic_a0011,bdl,0.0
-2.3365368843078613,63,3.0,1.647918462753296,2.3034714460372925,1.647918462753296,1,2.0,2,1,2.890371799468994,ok,0.5869003534317017,ok,1.2424533367156982,2,3.5799999237060547,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0011,aba,1.0,1.0,0.06666667014360428,3.0,bdl_train_arctic_a0011,bdl,0.0
-0.13931214809417725,63,3.0,-0.5493061542510986,0.10624682903289795,-0.5493061542510986,3,0.0,2,1,0.6931471824645996,ok,0.5869003534317017,ok,1.2424533367156982,2,3.5799999237060547,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0011,aba,3.0,1.0,0.20000000298023224,3.0,bdl_train_arctic_a0011,bdl,0.0
-1.7856961488723755,57,0.0,0.07707536220550537,1.273631513118744,0.07707536220550537,1,2.0,3,0,1.6661022901535034,ok,0.3924707770347595,ok,1.589026927947998,3,3.640000104904175,1.0,aba_train_arctic_a0009,1,aba,1,0,0,1,1,train,aba_train_arctic_a0012,aba,12.0,1.0,0.8571428656578064,14.0,bdl_train_arctic_a0012,bdl,-0.28768205642700195
